8966406.491235217	random
8966406.491519999	uniform
8966406.49125379	random
8966406.491898086	random
8966406.49099328	random
8966406.491468638	random
8966406.491246518	random
8966406.491791138	random
8966406.491217773	random
8966406.491690286	random
8966406.49146569	random
8966406.491043506	random
8966406.491911357	random
8966406.491500651	random
8966406.491859563	random
8966406.49141265	random
8966406.491025783	random
8966406.491211884	random
8966406.49129699	random
8966406.491484996	random
8966406.491970515	random
8966406.491689984	random
8966406.49172547	random
8966406.491757367	random
8966406.491738413	random
8966406.491630109	random
8966406.49191323	random
8966406.491409525	random
8966406.491055135	random
8966406.491245896	random
8966406.49176532	random
8966406.491179802	random
8966406.491117422	random
8966406.491771217	random
8966406.491749894	random
8966406.491129972	random
8966406.491252488	random
8966406.49132522	random
8966406.491846865	random
8966406.49128544	random
8966406.491150951	random
8966406.491738953	random
8966406.491297903	random
8966406.491673034	random
8966406.49171821	random
8966406.491527233	random
8966406.49121635	random
8966406.49121623	random
8966406.491871642	random
8966406.491254024	random
8966406.491873087	random
8966406.49175489	random
8966406.491783623	random
8966406.491401989	random
8966406.491361544	random
8966406.491847403	random
8966406.491707427	random
8966406.491821757	random
8966406.4909618	random
8966406.49150304	random
8966406.491197517	random
8966406.491149213	random
8966406.49177526	random
8966406.490891026	random
8966406.491715165	random
8966406.491358552	random
8966406.491803287	random
8966406.491993641	random
8966406.491164893	random
8966406.49126277	random
8966406.491373021	random
8966406.491346844	random
8966406.4913892	random
8966406.491325913	random
8966406.491253521	random
8966406.49156535	random
8966406.491911475	random
8966406.491978332	random
8966406.491795067	random
8966406.491923641	random
8966406.490990689	random
8966406.492011145	random
8966406.491383903	random
8966406.491251376	random
8966406.491283195	random
8966406.491547553	random
8966406.491334748	random
8966406.491323793	random
8966406.491404878	random
8966406.492024038	random
8966406.491471533	random
8966406.491600158	random
8966406.491265235	random
8966406.491613913	random
8966406.490983874	random
8966406.491154758	random
8966406.491741272	random
8966406.491375046	random
8966406.4916813	random
8966406.491843138	random
8966406.491913268	random
