-9000.092509425176	random
-9000.0	uniform
-9000.018699805925	random
-9000.1375502353	random
-9000.038073306478	random
-9000.100517299707	random
-8999.913678392059	random
-9000.002675598334	random
-8999.99125713934	random
-8999.93764316705	random
-9000.138593263144	random
-9000.007339511849	random
-9000.155592549392	random
-9000.09049033272	random
-8999.976824424188	random
-8999.983295562455	random
-9000.005280483607	random
-9000.208746381126	random
-9000.125187601278	random
-8999.939953641931	random
-9000.105806948204	random
-9000.00879668977	random
-9000.115779514697	random
-9000.05316427939	random
-9000.045544118497	random
-9000.122701594528	random
-9000.034993476587	random
-9000.041236431542	random
-9000.099114048568	random
-9000.094681254528	random
-9000.072280570195	random
-8999.995400771546	random
-9000.11806302197	random
-9000.122929830326	random
-9000.213899469565	random
-9000.232580241276	random
-9000.046351607805	random
-9000.066944228338	random
-8999.974598733388	random
-8999.951965917751	random
-8999.97728747098	random
-8999.978213330241	random
-9000.040881124296	random
-8999.890025648312	random
-9000.01499452622	random
-9000.199739817432	random
-9000.193055616908	random
-8999.896617950235	random
-9000.072336938969	random
-8999.908512952621	random
-8999.962162654867	random
-8999.997650362753	random
-9000.063865842065	random
-9000.063087185865	random
-8999.917710771691	random
-9000.162424962873	random
-9000.036811332518	random
-9000.118028995252	random
-9000.064934638214	random
-9000.054521649836	random
-9000.066505398805	random
-9000.043418089163	random
-9000.03465673192	random
-9000.039146473404	random
-9000.232316471527	random
-9000.005999793615	random
-9000.10283243916	random
-9000.141509870491	random
-9000.050061857995	random
-8999.871045469878	random
-9000.170358018016	random
-9000.052443649356	random
-9000.13691872303	random
-9000.073916996984	random
-8999.989323442001	random
-9000.029538278355	random
-9000.06134828536	random
-9000.076199200452	random
-8999.88992029263	random
-9000.034582949595	random
-8999.931953643947	random
-9000.005952220954	random
-8999.970032302892	random
-9000.005372760028	random
-9000.120234924698	random
-9000.052282271881	random
-9000.061491455592	random
-9000.052153355462	random
-9000.073272079386	random
-9000.017890970586	random
-9000.037109243505	random
-9000.059846113683	random
-9000.008950196858	random
-9000.004519196216	random
-9000.019781792755	random
-9000.085712347689	random
-9000.138287766109	random
-9000.111806398478	random
-9000.086797403052	random
-9000.017234627325	random
-8999.96083609926	random
