-73899680.99897504	random
-73899787.0	uniform
-73899608.99954346	random
-73899697.99796286	random
-73899775.00085418	random
-73899769.99964787	random
-73899790.00079612	random
-73899541.00061937	random
-73899670.99949346	random
-73899770.00130193	random
-73899583.99788165	random
-73899770.00008929	random
-73899745.00165346	random
-73899675.00013644	random
-73899769.99781212	random
-73899741.99991637	random
-73899775.99947229	random
-73899786.99986118	random
-73899698.00116627	random
-73899781.00015421	random
-73899769.99884167	random
-73899756.0019987	random
-73899633.99906325	random
-73899771.00067207	random
-73898966.00110182	random
-73899697.99983314	random
-73899731.00086476	random
-73899760.00036554	random
-73899722.00193162	random
-73899723.00011316	random
-73899119.00114511	random
-73899703.99888088	random
-73899770.00100477	random
-73899684.00025351	random
-73899795.8935948	random
-73899787.0011442	random
-73899789.99898207	random
-73899781.00216699	random
-73899707.00057618	random
-73899704.00064334	random
-73899784.99994537	random
-73899741.99996892	random
-73899769.99847728	random
-73899770.00095128	random
-73899733.99989527	random
-73899777.99925601	random
-73899697.99851932	random
-73899704.00102572	random
-73899779.00063509	random
-73899516.99805349	random
-73899770.00086504	random
-73899591.99887618	random
-73899769.99862158	random
-73899593.00009692	random
-73899737.00134756	random
-73899358.99920289	random
-73899796.99950916	random
-73899787.00048974	random
-73899753.00002846	random
-73899668.00121796	random
-73899775.00005487	random
-73899706.99905206	random
-73899765.99979624	random
-73899720.00080928	random
-73899789.99930713	random
-73899780.99970928	random
-73899797.45986895	random
-73899675.00076666	random
-73899748.99905379	random
-73899786.998757	random
-73899774.00028524	random
-73899629.00081709	random
-73899774.00132805	random
-73899787.00042465	random
-73899786.99994451	random
-73899637.00002463	random
-73899786.00146921	random
-73899703.99845266	random
-73899639.99849996	random
-73899773.9999432	random
-73899769.9996711	random
-73899780.99910505	random
-73899780.99960129	random
-73899787.00152434	random
-73899770.00045244	random
-73899730.99981344	random
-73899778.00048146	random
-73899584.00016719	random
-73899770.00038026	random
-73899774.00084858	random
-73899770.00090216	random
-73899640.00054953	random
-73899776.99997914	random
-73899769.9996101	random
-73899770.00054297	random
-73899784.9980796	random
-73899731.99973637	random
-73899675.00021169	random
-73899774.99993086	random
-73899770.00076725	random
-73899784.99999413	random
