-40.99999922978246	random
-41.0	uniform
-41.00000210482801	random
-41.00000046281131	random
-41.000002314025735	random
-41.000003201616735	random
-40.99999970735835	random
-40.99999752040431	random
-41.000001104808135	random
-41.00000194475854	random
-41.00000222260586	random
-41.000003506982004	random
-41.000002877004434	random
-40.99999954882968	random
-40.99999792620093	random
-41.00000271702564	random
-41.00000015495361	random
-41.00000384398527	random
-40.999999889981936	random
-40.99999863314459	random
-41.000000858297966	random
-41.00000404516951	random
-41.00000246424412	random
-41.00000168216177	random
-40.99999998957028	random
-41.000000525990345	random
-40.999999983432936	random
-41.000003083567464	random
-41.000000486509386	random
-41.00000224303179	random
-41.00000216341242	random
-41.00000436740514	random
-41.00000081357791	random
-41.000001921516784	random
-41.00000221208405	random
-40.999999296016796	random
-41.00000064315084	random
-41.00000020486095	random
-41.00000400469343	random
-41.0000012264116	random
-41.00000093295912	random
-41.00000194378603	random
-41.00000234069632	random
-41.000001490497546	random
-41.000003556862154	random
-40.999998713058076	random
-41.000003044029526	random
-40.999999312147665	random
-40.99999993330789	random
-41.00000110764444	random
-41.00000404950002	random
-40.9999996322296	random
-40.99999857450467	random
-41.00000236573245	random
-41.00000166165458	random
-40.99999914462709	random
-41.000000354323774	random
-41.000001570357455	random
-41.00000471371966	random
-41.000001897889575	random
-41.000005846167866	random
-41.00000310915746	random
-40.99999773772072	random
-41.00000200696537	random
-41.00000183448958	random
-41.000000864509374	random
-41.00000030687083	random
-40.99999967934714	random
-41.000001922162305	random
-41.00000270723002	random
-41.000004597431214	random
-41.00000322119109	random
-41.0000053485693	random
-41.00000172693143	random
-41.00000037573837	random
-40.999999625368446	random
-41.00000270043287	random
-41.000005281934534	random
-40.99999927710594	random
-41.00000212614989	random
-41.00000179499458	random
-41.000003314155734	random
-41.00000396456693	random
-41.000002406503754	random
-40.99999936761017	random
-41.00000178612416	random
-41.00000445667389	random
-40.99999811364018	random
-41.00000086520073	random
-41.00000370918667	random
-41.00000215540639	random
-41.000001686593265	random
-40.99999854357854	random
-41.00000337097475	random
