sol_number,avg_hamming,weights,Method
1,0.10119047619047619,random,Solution Pool
2,0.06746031746031746,random,Solution Pool
3,0.06845238095238095,random,Solution Pool
4,0.07142857142857142,random,Solution Pool
5,0.06388888888888888,random,Solution Pool
6,0.05952380952380952,random,Solution Pool
7,0.06122448979591837,random,Solution Pool
8,0.06183862433862434,random,Solution Pool
9,0.059259259259259255,random,Solution Pool
10,0.05584415584415583,random,Solution Pool
11,0.05429292929292928,random,Solution Pool
12,0.05586080586080586,random,Solution Pool
13,0.059131344845630554,random,Solution Pool
14,0.05702947845804988,random,Solution Pool
15,0.0566468253968254,random,Solution Pool
16,0.057335434173669465,random,Solution Pool
17,0.05617802676626206,random,Solution Pool
18,0.05659983291562239,random,Solution Pool
19,0.058458646616541356,random,Solution Pool
20,0.057369614512471655,random,Solution Pool
21,0.05684394970109255,random,Solution Pool
22,0.05641821946169772,random,Solution Pool
23,0.056482919254658384,random,Solution Pool
24,0.05634920634920635,random,Solution Pool
25,0.05532967032967032,random,Solution Pool
26,0.05711572378239045,random,Solution Pool
27,0.05667359536407155,random,Solution Pool
28,0.056063804832277735,random,Solution Pool
29,0.056663929939792,random,Solution Pool
30,0.05622119815668202,random,Solution Pool
31,0.05575556835637481,random,Solution Pool
32,0.05650252525252525,random,Solution Pool
33,0.05676513029454206,random,Solution Pool
34,0.056362545018007214,random,Solution Pool
35,0.056887755102040805,random,Solution Pool
36,0.05678893178893179,random,Solution Pool
37,0.05769491295807085,random,Solution Pool
38,0.058784782468993,random,Solution Pool
39,0.05831043956043957,random,Solution Pool
40,0.058899535423925675,random,Solution Pool
41,0.0584245893479343,random,Solution Pool
42,0.05886463112376733,random,Solution Pool
43,0.058655491795026674,random,Solution Pool
44,0.05917508417508417,random,Solution Pool
45,0.059397285484242,random,Solution Pool
46,0.05958988590810976,random,Solution Pool
47,0.05996179500168862,random,Solution Pool
48,0.060050210560414645,random,Solution Pool
49,0.05973760932944605,random,Solution Pool
50,0.06053221288515406,random,Solution Pool
51,0.06074032176973353,random,Solution Pool
52,0.06139850715322414,random,Solution Pool
53,0.061586968819673224,random,Solution Pool
54,0.06147186147186147,random,Solution Pool
55,0.061518243661100806,random,Solution Pool
56,0.0614781000119346,random,Solution Pool
57,0.061169446605018295,random,Solution Pool
58,0.061026690044808096,random,Solution Pool
59,0.0615987355394135,random,Solution Pool
60,0.062099921935987505,random,Solution Pool
61,0.062243458991211496,random,Solution Pool
62,0.06244971106722258,random,Solution Pool
63,0.06258857709750566,random,Solution Pool
64,0.06302083333333333,random,Solution Pool
65,0.06282051282051282,random,Solution Pool
66,0.06291593978161142,random,Solution Pool
67,0.06304088799698983,random,Solution Pool
68,0.06274103844436324,random,Solution Pool
69,0.06249137336093859,random,Solution Pool
70,0.06292037941937337,random,Solution Pool
71,0.06330110291377897,random,Solution Pool
72,0.06362796260056533,random,Solution Pool
73,0.06391371802330706,random,Solution Pool
74,0.06376233376233377,random,Solution Pool
75,0.06356516290726817,random,Solution Pool
76,0.06365345181134655,random,Solution Pool
77,0.0636347779204922,random,Solution Pool
78,0.0638861841393487,random,Solution Pool
79,0.06412748643761301,random,Solution Pool
80,0.06427101704879483,random,Solution Pool
81,0.06433088140405215,random,Solution Pool
82,0.06421155003288415,random,Solution Pool
83,0.06442094910253258,random,Solution Pool
84,0.06420901694010937,random,Solution Pool
85,0.06438994202332096,random,Solution Pool
86,0.06457720752027087,random,Solution Pool
87,0.06471426083495048,random,Solution Pool
88,0.06483474390777762,random,Solution Pool
89,0.06487426431246657,random,Solution Pool
90,0.06499215070643641,random,Solution Pool
91,0.06491593292835529,random,Solution Pool
92,0.06501703065517932,random,Solution Pool
93,0.06509897484502837,random,Solution Pool
