sol_number,avg_hamming,weights,Method
1,0.5185185185185185,random,Solution Pool
2,0.46913580246913583,random,Solution Pool
3,0.46913580246913583,random,Solution Pool
4,0.4296296296296296,random,Solution Pool
5,0.41975308641975306,random,Solution Pool
6,0.4232804232804233,random,Solution Pool
7,0.4312169312169312,random,Solution Pool
8,0.43621399176954734,random,Solution Pool
9,0.4444444444444444,random,Solution Pool
10,0.4444444444444444,random,Solution Pool
11,0.43995510662177323,random,Solution Pool
12,0.4415954415954417,random,Solution Pool
13,0.44770044770044776,random,Solution Pool
14,0.44797178130511467,random,Solution Pool
15,0.4493827160493827,random,Solution Pool
16,0.44880174291939,random,Solution Pool
17,0.4449285887194384,random,Solution Pool
18,0.44314489928525014,random,Solution Pool
19,0.44600389863547757,random,Solution Pool
20,0.44091710758377417,random,Solution Pool
21,0.438351771685105,random,Solution Pool
22,0.4412238325281803,random,Solution Pool
23,0.44176060118089105,random,Solution Pool
24,0.442716049382716,random,Solution Pool
25,0.44262108262108263,random,Solution Pool
26,0.44064577397910737,random,Solution Pool
27,0.44130903390162646,random,Solution Pool
28,0.44152526911147594,random,Solution Pool
29,0.4405278842060451,random,Solution Pool
30,0.4409398645957785,random,Solution Pool
31,0.4413082437275985,random,Solution Pool
32,0.4399551066217733,random,Solution Pool
33,0.44153957879448075,random,Solution Pool
34,0.4415810768751945,random,Solution Pool
35,0.44138741916519697,random,Solution Pool
36,0.4423312201089979,random,Solution Pool
37,0.44307465360096937,random,Solution Pool
38,0.44124556405258164,random,Solution Pool
39,0.44045584045584046,random,Solution Pool
40,0.4402890695573622,random,Solution Pool
41,0.4406590097647008,random,Solution Pool
42,0.44001476559616093,random,Solution Pool
43,0.44084253386578964,random,Solution Pool
44,0.4412270856715301,random,Solution Pool
45,0.4423689389872964,random,Solution Pool
46,0.442799876657416,random,Solution Pool
47,0.4424743892828999,random,Solution Pool
48,0.4419879062736206,random,Solution Pool
49,0.44365835222978084,random,Solution Pool
50,0.443282498184459,random,Solution Pool
51,0.44410926763867936,random,Solution Pool
52,0.444659463527388,random,Solution Pool
53,0.44459973600434816,random,Solution Pool
54,0.4442947998503554,random,Solution Pool
55,0.4438191438191437,random,Solution Pool
56,0.44370184721061906,random,Solution Pool
57,0.44318971118729134,random,Solution Pool
58,0.4435785873541571,random,Solution Pool
59,0.44256120527306964,random,Solution Pool
60,0.44250151791135395,random,Solution Pool
61,0.4429559120198993,random,Solution Pool
62,0.4433065938442282,random,Solution Pool
63,0.4429747207524985,random,Solution Pool
64,0.4429843304843305,random,Solution Pool
65,0.44295950962617625,random,Solution Pool
66,0.4429703335175972,random,Solution Pool
67,0.44307872402692416,random,Solution Pool
68,0.44258154147327206,random,Solution Pool
69,0.44263476727244827,random,Solution Pool
70,0.4429540204188091,random,Solution Pool
71,0.4429374601518577,random,Solution Pool
72,0.44264050961159024,random,Solution Pool
73,0.4427715386619497,random,Solution Pool
74,0.4430030030030029,random,Solution Pool
75,0.44288499025341127,random,Solution Pool
76,0.4427229690387585,random,Solution Pool
77,0.4432357765691099,random,Solution Pool
78,0.44317020688328695,random,Solution Pool
79,0.44282700421940924,random,Solution Pool
80,0.4425697302240512,random,Solution Pool
81,0.44272697871011635,random,Solution Pool
82,0.44235478499363295,random,Solution Pool
83,0.4422557956694503,random,Solution Pool
84,0.4422657952069716,random,Solution Pool
85,0.442600192531793,random,Solution Pool
86,0.4429791994614234,random,Solution Pool
87,0.44301250048376484,random,Solution Pool
88,0.4429122687549653,random,Solution Pool
89,0.4432237480926619,random,Solution Pool
90,0.4431601320490209,random,Solution Pool
91,0.44347118260161733,random,Solution Pool
92,0.44361331878863436,random,Solution Pool
93,0.4435293220468237,random,Solution Pool
94,0.4436978972253328,random,Solution Pool
95,0.4437134502923976,random,Solution Pool
96,0.44395125365915744,random,Solution Pool
97,0.44389897998145417,random,Solution Pool
