sol_number,avg_hamming,weights,Method
1,0.0,random,Solution Pool
2,0.13266998341625208,random,Solution Pool
3,0.14262023217247097,random,Solution Pool
4,0.13134328358208952,random,Solution Pool
5,0.1180762852404643,random,Solution Pool
6,0.13930348258706468,random,Solution Pool
7,0.1321961620469083,random,Solution Pool
8,0.12437810945273636,random,Solution Pool
9,0.1344389165284688,random,Solution Pool
10,0.13025780189959296,random,Solution Pool
11,0.13749434644957031,random,Solution Pool
12,0.14083429008802142,random,Solution Pool
13,0.14170903723142528,random,Solution Pool
14,0.13911395403932716,random,Solution Pool
15,0.13930348258706465,random,Solution Pool
16,0.1369622475856014,random,Solution Pool
17,0.136832178974409,random,Solution Pool
18,0.13895435105175874,random,Solution Pool
19,0.13888452474469756,random,Solution Pool
20,0.1382610755745084,random,Solution Pool
21,0.1380112424888544,random,Solution Pool
22,0.1369437397990286,random,Solution Pool
23,0.13843824356478476,random,Solution Pool
24,0.13797678275290215,random,Solution Pool
25,0.13716035208572522,random,Solution Pool
26,0.13663874360391773,random,Solution Pool
27,0.13672378846508199,random,Solution Pool
28,0.13592137833002474,random,Solution Pool
29,0.13559787270543833,random,Solution Pool
30,0.1355801636976408,random,Solution Pool
31,0.13480982185844967,random,Solution Pool
32,0.1346298808985376,random,Solution Pool
33,0.13423080675056093,random,Solution Pool
34,0.1336510723692462,random,Solution Pool
35,0.13292268814656877,random,Solution Pool
36,0.13392496974586526,random,Solution Pool
37,0.1330474229138801,random,Solution Pool
38,0.133019114951558,random,Solution Pool
39,0.13379257558362034,random,Solution Pool
40,0.1336730979250091,random,Solution Pool
41,0.1334096070171789,random,Solution Pool
42,0.13410246662589598,random,Solution Pool
43,0.13459131404289335,random,Solution Pool
44,0.13435851047791345,random,Solution Pool
45,0.13401591078424302,random,Solution Pool
46,0.1344802352713767,random,Solution Pool
47,0.1349634804699905,random,Solution Pool
48,0.13458219108538938,random,Solution Pool
49,0.13428368362270282,random,Solution Pool
50,0.13390303385035604,random,Solution Pool
51,0.13345039508340648,random,Solution Pool
52,0.13381568211193667,random,Solution Pool
53,0.13364345289624552,random,Solution Pool
54,0.1333936378712498,random,Solution Pool
55,0.1337468501647606,random,Solution Pool
56,0.13424107532512874,random,Solution Pool
57,0.1338979632990522,random,Solution Pool
58,0.13432545047992067,random,Solution Pool
59,0.13464878994856225,random,Solution Pool
60,0.1349318978876111,random,Solution Pool
61,0.13512553572697064,random,Solution Pool
62,0.1349626674614638,random,Solution Pool
63,0.1351180604911948,random,Solution Pool
64,0.13539035591274395,random,Solution Pool
65,0.13520277400874414,random,Solution Pool
66,0.13496515612799861,random,Solution Pool
67,0.13514516967401796,random,Solution Pool
68,0.13525721774757923,random,Solution Pool
69,0.13496904710402438,random,Solution Pool
70,0.13521927585412974,random,Solution Pool
71,0.1351614385038812,random,Solution Pool
72,0.13525977418841864,random,Solution Pool
73,0.13545010968850676,random,Solution Pool
74,0.13536641118730672,random,Solution Pool
75,0.13516976520904248,random,Solution Pool
76,0.13525673070056415,random,Solution Pool
77,0.13502252308222457,random,Solution Pool
78,0.13522132925118,random,Solution Pool
79,0.1353674664651426,random,Solution Pool
80,0.13543394140409062,random,Solution Pool
81,0.13540248171967623,random,Solution Pool
82,0.13521578121733382,random,Solution Pool
83,0.13517039016049984,random,Solution Pool
84,0.1349777722034087,random,Solution Pool
85,0.13504570172393843,random,Solution Pool
86,0.13520741653932952,random,Solution Pool
87,0.13500938359404646,random,Solution Pool
88,0.13498899780972562,random,Solution Pool
89,0.13512462655511454,random,Solution Pool
90,0.13519703071941874,random,Solution Pool
91,0.1353053176544416,random,Solution Pool
92,0.13526104866039135,random,Solution Pool
93,0.13518770822164627,random,Solution Pool
94,0.13525207111140825,random,Solution Pool
95,0.13514881731692413,random,Solution Pool
96,0.13502077242652716,random,Solution Pool
97,0.13495325811506323,random,Solution Pool
98,0.1348606380589323,random,Solution Pool
99,0.13474445952057895,random,Solution Pool
1,0.0,random,Random Shuffle
2,0.14593698175787728,random,Random Shuffle
3,0.14593698175787728,random,Random Shuffle
4,0.15124378109452735,random,Random Shuffle
5,0.14328358208955222,random,Random Shuffle
6,0.1421464108031272,random,Random Shuffle
7,0.1492537313432836,random,Random Shuffle
8,0.14648977335544502,random,Random Shuffle
9,0.14328358208955225,random,Random Shuffle
10,0.14111261872455905,random,Random Shuffle
11,0.14352480024121814,random,Random Shuffle
12,0.14338563592294934,random,Random Shuffle
13,0.14170903723142528,random,Random Shuffle
14,0.1410092395167022,random,Random Shuffle
15,0.13930348258706465,random,Random Shuffle
16,0.1369622475856014,random,Random Shuffle
17,0.137482522030371,random,Random Shuffle
18,0.1372086933752291,random,Random Shuffle
19,0.13888452474469756,random,Random Shuffle
20,0.13731343283582087,random,Random Shuffle
21,0.13542676229243392,random,Random Shuffle
22,0.13568521031207598,random,Random Shuffle
23,0.13663566226836832,random,Random Shuffle
24,0.1365837479270315,random,Random Shuffle
25,0.13716035208572522,random,Random Shuffle
26,0.13726240591912234,random,Random Shuffle
27,0.1380399589354813,random,Random Shuffle
28,0.13695071440825426,random,Random Shuffle
29,0.1356893692457254,random,Random Shuffle
30,0.13562296046648475,random,Random Shuffle
31,0.1364949446316803,random,Random Shuffle
32,0.13700437207899893,random,Random Shuffle
33,0.1372105603887869,random,Random Shuffle
34,0.13743049458589407,random,Random Shuffle
35,0.13750296138355841,random,Random Shuffle
36,0.13736124183885376,random,Random Shuffle
37,0.13757669688541643,random,Random Shuffle
38,0.13704755574354946,random,Random Shuffle
39,0.1371603520857252,random,Random Shuffle
40,0.13709501274117217,random,Random Shuffle
41,0.1371077250218131,random,Random Shuffle
42,0.13665889820002974,random,Random Shuffle
43,0.136105939646377,random,Random Shuffle
44,0.13598673300165837,random,Random Shuffle
45,0.135361838152234,random,Random Shuffle
46,0.1346643286803724,random,Random Shuffle
47,0.13390494336826506,random,Random Shuffle
48,0.13427759163366837,random,Random Shuffle
49,0.13451111787998785,random,Random Shuffle
50,0.13462101258413814,random,Random Shuffle
51,0.13402069591709626,random,Random Shuffle
52,0.13409007213569307,random,Random Shuffle
53,0.13417190775681342,random,Random Shuffle
54,0.13415749535152519,random,Random Shuffle
55,0.13359178135297536,random,Random Shuffle
56,0.1342535443085325,random,Random Shuffle
57,0.1336932999852522,random,Random Shuffle
58,0.1342789268153679,random,Random Shuffle
59,0.13372684599600865,random,Random Shuffle
60,0.13424679879292062,random,Random Shuffle
61,0.13438887003375505,random,Random Shuffle
62,0.13477925273784683,random,Random Shuffle
63,0.13432835820895522,random,Random Shuffle
64,0.13467278989667045,random,Random Shuffle
65,0.13493372299342446,random,Random Shuffle
66,0.1345331236175522,random,Random Shuffle
67,0.1346210125841381,random,Random Shuffle
68,0.13483308097195185,random,Random Shuffle
69,0.134845441529413,random,Random Shuffle
70,0.13497902839925124,random,Random Shuffle
71,0.13492786458941597,random,Random Shuffle
72,0.13482814239305754,random,Random Shuffle
73,0.1348901549269572,random,Random Shuffle
74,0.13490027340773608,random,Random Shuffle
75,0.13475080736667538,random,Random Shuffle
76,0.1345630018057355,random,Random Shuffle
77,0.1344724926814479,random,Random Shuffle
78,0.13478856932474917,random,Random Shuffle
79,0.13479438251779077,random,Random Shuffle
80,0.13462318039432467,random,Random Shuffle
