sol_number,avg_hamming,weights,Method
79,0.044345991561181436,uniform,Solution Pool
80,0.04425514403292181,uniform,Solution Pool
81,0.04401485496336445,uniform,Solution Pool
82,0.044137525712606526,uniform,Solution Pool
83,0.04458978772231784,uniform,Solution Pool
84,0.04450420168067227,uniform,Solution Pool
85,0.04427542179662563,uniform,Solution Pool
86,0.04437672636549942,uniform,Solution Pool
87,0.04429467084639498,uniform,Solution Pool
88,0.04407899216887981,uniform,Solution Pool
89,0.04428797336662505,uniform,Solution Pool
90,0.04447700447700448,uniform,Solution Pool
91,0.04464723682114986,uniform,Solution Pool
92,0.04472806607448964,uniform,Solution Pool
93,0.04452375505223824,uniform,Solution Pool
94,0.04431802911534155,uniform,Solution Pool
95,0.04411111111111111,uniform,Solution Pool
96,0.04390320733104238,uniform,Solution Pool
97,0.04369450873132758,uniform,Solution Pool
98,0.04365285508142651,uniform,Solution Pool
99,0.04360404040404041,uniform,Solution Pool
1,0.05333333333333334,uniform,Random Shuffle
2,0.035555555555555556,uniform,Random Shuffle
3,0.05333333333333334,uniform,Random Shuffle
4,0.048,uniform,Random Shuffle
5,0.051555555555555556,uniform,Random Shuffle
6,0.04825396825396826,uniform,Random Shuffle
7,0.04476190476190476,uniform,Random Shuffle
8,0.04148148148148148,uniform,Random Shuffle
9,0.038518518518518514,uniform,Random Shuffle
10,0.041212121212121214,uniform,Random Shuffle
11,0.03878787878787879,uniform,Random Shuffle
12,0.04205128205128205,uniform,Random Shuffle
13,0.04278388278388279,uniform,Random Shuffle
14,0.04088888888888889,uniform,Random Shuffle
15,0.03911111111111111,uniform,Random Shuffle
16,0.040392156862745096,uniform,Random Shuffle
17,0.03886710239651416,uniform,Random Shuffle
18,0.03742690058479532,uniform,Random Shuffle
19,0.03929824561403508,uniform,Random Shuffle
20,0.03796825396825397,uniform,Random Shuffle
21,0.038903318903318905,uniform,Random Shuffle
22,0.037733860342556,uniform,Random Shuffle
23,0.03845410628019324,uniform,Random Shuffle
24,0.03928888888888889,uniform,Random Shuffle
25,0.03831794871794872,uniform,Random Shuffle
26,0.037378917378917374,uniform,Random Shuffle
27,0.03647266313932981,uniform,Random Shuffle
28,0.03711001642036125,uniform,Random Shuffle
