sol_number,avg_hamming,weights,Method
22,0.04838902862618278,uniform,Solution Pool
23,0.04754062362758016,uniform,Solution Pool
24,0.04666666666666667,uniform,Solution Pool
25,0.048391608391608394,uniform,Solution Pool
26,0.04921004921004921,uniform,Solution Pool
27,0.04978354978354979,uniform,Solution Pool
28,0.0491118077324974,uniform,Solution Pool
29,0.050365726227795206,uniform,Solution Pool
30,0.05083088954056697,uniform,Solution Pool
31,0.05113636363636364,uniform,Solution Pool
32,0.050619834710743807,uniform,Solution Pool
33,0.05007292173067575,uniform,Solution Pool
34,0.04950343773873185,uniform,Solution Pool
35,0.04992784992784993,uniform,Solution Pool
36,0.04941304941304942,uniform,Solution Pool
37,0.04888141730246993,uniform,Solution Pool
38,0.0493191019506809,uniform,Solution Pool
39,0.048834498834498835,uniform,Solution Pool
40,0.048337028824833705,uniform,Solution Pool
41,0.04783021856192588,uniform,Solution Pool
42,0.0487264673311185,uniform,Solution Pool
43,0.048209366391184574,uniform,Solution Pool
44,0.047689011325374966,uniform,Solution Pool
45,0.047167325428195,uniform,Solution Pool
46,0.04776721890505425,uniform,Solution Pool
47,0.04827530625402966,uniform,Solution Pool
48,0.04901051329622758,uniform,Solution Pool
49,0.04942486085343229,uniform,Solution Pool
50,0.04900772430184196,uniform,Solution Pool
51,0.049385255267608216,uniform,Solution Pool
52,0.05000659717640849,uniform,Solution Pool
53,0.05054740274866062,uniform,Solution Pool
54,0.050158147127844104,uniform,Solution Pool
55,0.04976387249114522,uniform,Solution Pool
56,0.05012531328320802,uniform,Solution Pool
57,0.04975343269354159,uniform,Solution Pool
58,0.04937746843065371,uniform,Solution Pool
59,0.048998459167950696,uniform,Solution Pool
60,0.0486173207484683,uniform,Solution Pool
61,0.04823486050350144,uniform,Solution Pool
62,0.0486586293037906,uniform,Solution Pool
63,0.04829545454545455,uniform,Solution Pool
64,0.04877622377622377,uniform,Solution Pool
65,0.04841421205057569,uniform,Solution Pool
66,0.04881926455874895,uniform,Solution Pool
67,0.04847420650756911,uniform,Solution Pool
