sol_number,avg_hamming,weights,Method
57,0.009365256642933594,random,Solution Pool
58,0.009306298610798904,random,Solution Pool
59,0.009245980008691874,random,Solution Pool
60,0.009331651954602773,random,Solution Pool
61,0.009274702029858034,random,Solution Pool
62,0.009354444838315804,random,Solution Pool
63,0.009300595238095238,random,Solution Pool
64,0.009245562130177517,random,Solution Pool
65,0.009324009324009324,random,Solution Pool
66,0.009393591483143723,random,Solution Pool
67,0.009454987505909368,random,Solution Pool
68,0.00941045314446849,random,Solution Pool
69,0.009468068163720339,random,Solution Pool
70,0.00942578548212351,random,Solution Pool
71,0.009479956663055254,random,Solution Pool
72,0.009527572883737267,random,Solution Pool
73,0.009490786888047163,random,Solution Pool
74,0.009535689535689538,random,Solution Pool
75,0.009574898785425102,random,Solution Pool
76,0.009543088490456913,random,Solution Pool
77,0.009580163426317272,random,Solution Pool
78,0.00954984645344918,random,Solution Pool
79,0.00958495618305745,random,Solution Pool
80,0.009615384615384616,random,Solution Pool
81,0.009589326662497394,random,Solution Pool
82,0.009618210176541062,random,Solution Pool
83,0.009593318328258087,random,Solution Pool
84,0.009566903684550744,random,Solution Pool
85,0.00959696937809113,random,Solution Pool
86,0.009623095429029671,random,Solution Pool
87,0.009645526886906196,random,Solution Pool
88,0.009625206254419738,random,Solution Pool
89,0.009603380389897245,random,Solution Pool
90,0.009580163426317272,random,Solution Pool
91,0.009555661729574774,random,Solution Pool
92,0.009583917718560075,random,Solution Pool
93,0.009608785175017159,random,Solution Pool
94,0.00958738909466793,random,Solution Pool
95,0.0096111673414305,random,Solution Pool
96,0.0095906026962728,random,Solution Pool
97,0.009568855297868554,random,Solution Pool
98,0.009593581022152452,random,Solution Pool
99,0.009572649572649573,random,Solution Pool
1,0.0,random,Random Shuffle
2,0.012820512820512822,random,Random Shuffle
3,0.009615384615384616,random,Random Shuffle
4,0.007692307692307693,random,Random Shuffle
5,0.010256410256410256,random,Random Shuffle
6,0.009157509157509156,random,Random Shuffle
7,0.008241758241758242,random,Random Shuffle
8,0.009615384615384616,random,Random Shuffle
9,0.008974358974358974,random,Random Shuffle
10,0.009790209790209791,random,Random Shuffle
11,0.0101981351981352,random,Random Shuffle
12,0.010355029585798817,random,Random Shuffle
13,0.010355029585798816,random,Random Shuffle
14,0.010256410256410258,random,Random Shuffle
15,0.010096153846153847,random,Random Shuffle
16,0.00989819004524887,random,Random Shuffle
17,0.010055304172951232,random,Random Shuffle
18,0.010121457489878544,random,Random Shuffle
19,0.010020242914979757,random,Random Shuffle
20,0.010073260073260074,random,Random Shuffle
21,0.010073260073260074,random,Random Shuffle
22,0.010033444816053514,random,Random Shuffle
23,0.010033444816053514,random,Random Shuffle
24,0.01,random,Random Shuffle
25,0.009940828402366864,random,Random Shuffle
26,0.009861932938856016,random,Random Shuffle
27,0.00992063492063492,random,Random Shuffle
28,0.009852216748768473,random,Random Shuffle
29,0.009770114942528735,random,Random Shuffle
30,0.009842845326716296,random,Random Shuffle
31,0.009770471464019851,random,Random Shuffle
32,0.009833916083916086,random,Random Shuffle
33,0.009872480460715755,random,Random Shuffle
34,0.009825468648998062,random,Random Shuffle
35,0.00976800976800977,random,Random Shuffle
36,0.009702009702009701,random,Random Shuffle
37,0.009765838713207135,random,Random Shuffle
38,0.0097062182082425,random,Random Shuffle
39,0.009640039447731756,random,Random Shuffle
40,0.009709193245778612,random,Random Shuffle
41,0.009648887697668184,random,Random Shuffle
42,0.009711219013544596,random,Random Shuffle
43,0.009757684176288826,random,Random Shuffle
44,0.009712509712509714,random,Random Shuffle
45,0.009754738015607582,random,Random Shuffle
46,0.00971322849213691,random,Random Shuffle
47,0.009666530278232405,random,Random Shuffle
48,0.009713500784929356,random,Random Shuffle
49,0.009748822605965464,random,Random Shuffle
50,0.009773755656108598,random,Random Shuffle
51,0.009789418726070311,random,Random Shuffle
52,0.009768895835659262,random,Random Shuffle
53,0.009743052195882385,random,Random Shuffle
54,0.009712509712509712,random,Random Shuffle
55,0.009677822177822178,random,Random Shuffle
56,0.009639483323693849,random,Random Shuffle
57,0.009679370840895343,random,Random Shuffle
58,0.009643483343074225,random,Random Shuffle
59,0.0096045197740113,random,Random Shuffle
60,0.009562841530054647,random,Random Shuffle
61,0.00951877313590693,random,Random Shuffle
62,0.009472606246799796,random,Random Shuffle
63,0.009424603174603174,random,Random Shuffle
64,0.009485946745562131,random,Random Shuffle
65,0.00944055944055944,random,Random Shuffle
66,0.009497964721845319,random,Random Shuffle
67,0.009454987505909368,random,Random Shuffle
