sol_number,avg_hamming,weights,Method
95,0.0,uniform,Random Shuffle
96,0.0,uniform,Random Shuffle
97,0.0,uniform,Random Shuffle
98,0.0,uniform,Random Shuffle
99,0.0,uniform,Random Shuffle
1,0.0,uniform,Greedy
2,0.0,uniform,Greedy
3,0.0,uniform,Greedy
4,0.0,uniform,Greedy
5,0.0,uniform,Greedy
6,0.0,uniform,Greedy
7,0.0,uniform,Greedy
8,0.0,uniform,Greedy
9,0.0,uniform,Greedy
10,0.0,uniform,Greedy
11,0.0,uniform,Greedy
12,0.0,uniform,Greedy
13,0.0,uniform,Greedy
14,0.0,uniform,Greedy
15,0.0,uniform,Greedy
16,0.0,uniform,Greedy
17,0.0,uniform,Greedy
18,0.0,uniform,Greedy
19,0.0,uniform,Greedy
20,0.0,uniform,Greedy
21,0.0,uniform,Greedy
22,0.0,uniform,Greedy
23,0.0,uniform,Greedy
24,0.0,uniform,Greedy
25,0.0,uniform,Greedy
26,0.0,uniform,Greedy
27,0.0,uniform,Greedy
28,0.0,uniform,Greedy
29,0.0,uniform,Greedy
30,0.0,uniform,Greedy
31,0.0,uniform,Greedy
32,0.0,uniform,Greedy
33,0.0,uniform,Greedy
34,0.0,uniform,Greedy
35,0.0,uniform,Greedy
36,0.0,uniform,Greedy
37,0.0,uniform,Greedy
38,0.0,uniform,Greedy
39,0.0,uniform,Greedy
40,0.0,uniform,Greedy
41,0.0,uniform,Greedy
42,0.0,uniform,Greedy
43,0.0,uniform,Greedy
44,0.0,uniform,Greedy
45,0.0,uniform,Greedy
46,0.0,uniform,Greedy
47,0.0,uniform,Greedy
48,0.0,uniform,Greedy
49,0.0,uniform,Greedy
50,0.0,uniform,Greedy
51,0.0,uniform,Greedy
52,0.0,uniform,Greedy
53,0.0,uniform,Greedy
54,0.0,uniform,Greedy
55,0.0,uniform,Greedy
56,0.0,uniform,Greedy
57,0.0,uniform,Greedy
58,0.0,uniform,Greedy
59,0.0,uniform,Greedy
60,0.0,uniform,Greedy
61,0.0,uniform,Greedy
62,0.0,uniform,Greedy
63,0.0,uniform,Greedy
64,0.0,uniform,Greedy
65,0.0,uniform,Greedy
66,0.0,uniform,Greedy
67,0.0,uniform,Greedy
68,0.0,uniform,Greedy
69,0.0,uniform,Greedy
70,0.0,uniform,Greedy
71,0.0,uniform,Greedy
72,0.0,uniform,Greedy
73,0.0,uniform,Greedy
74,0.0,uniform,Greedy
75,0.0,uniform,Greedy
76,0.0,uniform,Greedy
77,0.0,uniform,Greedy
78,0.0,uniform,Greedy
79,0.0,uniform,Greedy
80,0.0,uniform,Greedy
81,0.0,uniform,Greedy
82,0.0,uniform,Greedy
83,0.0,uniform,Greedy
84,0.0,uniform,Greedy
85,0.0,uniform,Greedy
86,0.0,uniform,Greedy
