sol_number,avg_hamming,weights,Method
1,0.0,random,Solution Pool
2,0.0,random,Solution Pool
3,0.0,random,Solution Pool
4,0.2044642857142857,random,Solution Pool
5,0.170007423904974,random,Solution Pool
6,0.1457206490614063,random,Solution Pool
7,0.12750556792873052,random,Solution Pool
8,0.113338282603316,random,Solution Pool
9,0.1020044543429844,random,Solution Pool
10,0.09273132212998582,random,Solution Pool
11,0.085003711952487,random,Solution Pool
12,0.07846496487921878,random,Solution Pool
13,0.07286032453070315,random,Solution Pool
14,0.0680029695619896,random,Solution Pool
15,0.06375278396436526,random,Solution Pool
16,0.11275603991596639,random,Solution Pool
17,0.10667132480312096,random,Solution Pool
18,0.14348370927318294,random,Solution Pool
19,0.13690071503926854,random,Solution Pool
20,0.13114858415526567,random,Solution Pool
21,0.12584965146212362,random,Solution Pool
22,0.12095389843041629,random,Solution Pool
23,0.11641812723927568,random,Solution Pool
24,0.11220489977728286,random,Solution Pool
25,0.10828165153332191,random,Solution Pool
26,0.13840557590557592,random,Solution Pool
27,0.1337716972460848,random,Solution Pool
28,0.12970256837855332,random,Solution Pool
29,0.14167564655172413,random,Solution Pool
30,0.15695093038292982,random,Solution Pool
31,0.15259716933687764,random,Solution Pool
32,0.14847388135250053,random,Solution Pool
33,0.1445636768576635,random,Solution Pool
34,0.14085081694147591,random,Solution Pool
35,0.13732103086223355,random,Solution Pool
36,0.13396135556491903,random,Solution Pool
37,0.13075999455087486,random,Solution Pool
38,0.1277061937008016,random,Solution Pool
39,0.14475160256410255,random,Solution Pool
40,0.1597207099303136,random,Solution Pool
41,0.15610376911914203,random,Solution Pool
42,0.1529694386689259,random,Solution Pool
43,0.14995503279545339,random,Solution Pool
44,0.16340638528138526,random,Solution Pool
45,0.16004648010070688,random,Solution Pool
46,0.15715465965069875,random,Solution Pool
47,0.15436193906079704,random,Solution Pool
48,0.15166356074723877,random,Solution Pool
49,0.1490550429525931,random,Solution Pool
50,0.1465321629765492,random,Solution Pool
51,0.1440909411563152,random,Solution Pool
52,0.14172762565417102,random,Solution Pool
53,0.13943867807800236,random,Solution Pool
54,0.13722075993790916,random,Solution Pool
55,0.1350707199259538,random,Solution Pool
56,0.1464249351056212,random,Solution Pool
57,0.14393213661601975,random,Solution Pool
58,0.1544027093596059,random,Solution Pool
59,0.15189309576837418,random,Solution Pool
60,0.14978519356919445,random,Solution Pool
61,0.14773296084253276,random,Solution Pool
62,0.14573433367886993,random,Solution Pool
63,0.14378734047442288,random,Solution Pool
64,0.1418900976529039,random,Solution Pool
65,0.14004080551964737,random,Solution Pool
66,0.1382377442610797,random,Solution Pool
67,0.13647927009782737,random,Solution Pool
68,0.1347638115961016,random,Solution Pool
69,0.1330898661391544,random,Solution Pool
70,0.13145599655841508,random,Solution Pool
71,0.12986082792224765,random,Solution Pool
72,0.12830304447902152,random,Solution Pool
73,0.1372904215369969,random,Solution Pool
74,0.13540961897309337,random,Solution Pool
75,0.13386941741882546,random,Solution Pool
76,0.1323629482696415,random,Solution Pool
77,0.1308891553880418,random,Solution Pool
78,0.14064093870264757,random,Solution Pool
79,0.13882255927377293,random,Solution Pool
80,0.1373484286067805,random,Solution Pool
81,0.13590440531972753,random,Solution Pool
82,0.13448961253237188,random,Solution Pool
83,0.13310320505694428,random,Solution Pool
84,0.14079256702681073,random,Solution Pool
85,0.1390833559300345,random,Solution Pool
86,0.13771433027982824,random,Solution Pool
87,0.1363711999031867,random,Solution Pool
88,0.13505326784524002,random,Solution Pool
89,0.133759860308245,random,Solution Pool
90,0.13249032580881134,random,Solution Pool
91,0.13124403436207446,random,Solution Pool
92,0.130020376692895,random,Solution Pool
93,0.13707481534137334,random,Solution Pool
94,0.13553622957075198,random,Solution Pool
95,0.13432432696440433,random,Solution Pool
96,0.13313328970832472,random,Solution Pool
97,0.13196260526114792,random,Solution Pool
98,0.13081177669150942,random,Solution Pool
99,0.12848774631561516,random,Solution Pool
1,0.0,random,Random Shuffle
2,0.0,random,Random Shuffle
3,0.0,random,Random Shuffle
4,0.0,random,Random Shuffle
5,0.0,random,Random Shuffle
6,0.0,random,Random Shuffle
7,0.0,random,Random Shuffle
8,0.0,random,Random Shuffle
9,0.0,random,Random Shuffle
10,0.0,random,Random Shuffle
11,0.0,random,Random Shuffle
12,0.0,random,Random Shuffle
13,0.0,random,Random Shuffle
14,0.0,random,Random Shuffle
15,0.0,random,Random Shuffle
16,0.0,random,Random Shuffle
17,0.0,random,Random Shuffle
18,0.05380639097744361,random,Random Shuffle
19,0.0510022271714922,random,Random Shuffle
20,0.04857354968713543,random,Random Shuffle
21,0.04636566106499291,random,Random Shuffle
22,0.044349762757819315,random,Random Shuffle
23,0.08029749773550725,random,Random Shuffle
24,0.08798069784706755,random,Random Shuffle
25,0.08466678088058935,random,Random Shuffle
26,0.08159315731698805,random,Random Shuffle
27,0.11127054988662131,random,Random Shuffle
28,0.10738696830394856,random,Random Shuffle
29,0.13233271756978654,random,Random Shuffle
30,0.12812702061929737,random,Random Shuffle
31,0.12443871686184353,random,Random Shuffle
32,0.14535984848484848,random,Random Shuffle
33,0.1412328446260059,random,Random Shuffle
34,0.13762048249143755,random,Random Shuffle
35,0.13418531480892282,random,Random Shuffle
36,0.13091487924450063,random,Random Shuffle
37,0.14839146006909165,random,Random Shuffle
38,0.14473609069787713,random,Random Shuffle
39,0.14155388041802294,random,Random Shuffle
40,0.15684886759581881,random,Random Shuffle
41,0.17023653973784633,random,Random Shuffle
42,0.16658897463786884,random,Random Shuffle
43,0.163438131247734,random,Random Shuffle
44,0.16705787382016893,random,Random Shuffle
45,0.17826624920650289,random,Random Shuffle
